IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
ATL,33.64044444,-84.42694444,4076397.0,2042315.0,2034082,117.25,117.25,118.22,81.11,1021.49,12.57,9.39,39379.0,3996.0,194.0,191,385.0
ORD,41.979595,-87.90446417,3660293.0,1830103.0,1830190,128.4,128.4,129.07,103.09,1174.39,14.42,12.31,58507.0,3462.0,161.0,149,310.0
DFW,32.89595056,-97.0372,3166995.0,1583599.0,1583396,128.15,128.15,129.14,105.87,1234.04,9.53,5.51,29511.0,2803.0,157.0,151,308.0
LAX,33.94253611,-118.4080744,2318246.0,1158841.0,1159405,145.42,145.42,147.21,126.9,1561.78,6.66,4.84,13738.0,1807.0,97.0,93,190.0
IAH,29.98047222,-95.33972222,2047477.0,1023706.0,1023771,135.25,135.25,135.68,108.96,1278.7,7.26,5.34,10793.0,2091.0,131.0,129,260.0
DEN,39.85840806,-104.6670019,1906432.0,953282.0,953150,132.82,132.82,133.56,117.31,1349.88,8.64,5.22,13283.0,1699.0,129.0,118,247.0
PHX,33.43416667,-112.0080556,1881566.0,940747.0,940819,137.69,137.69,140.77,118.14,1448.68,8.99,4.27,8856.0,1924.0,97.0,92,189.0
LAS,36.08036111,-115.1523333,1674583.0,837291.0,837292,140.91,140.91,143.41,120.33,1485.4,10.06,6.58,7344.0,1656.0,103.0,99,202.0
EWR,40.69249722,-74.16866056,1553120.0,776601.0,776519,166.97,166.97,166.03,132.74,1455.24,12.66,16.72,23472.0,1555.0,106.0,105,211.0
CVG,39.04614278,-84.6621725,1492680.0,746440.0,746240,105.22,105.22,106.74,78.71,893.08,7.56,3.21,16409.0,1407.0,142.0,141,283.0
DTW,42.21205889,-83.34883583,1456985.0,728467.0,728518,117.13,117.13,115.21,91.15,982.37,8.65,6.37,12765.0,1422.0,120.0,119,239.0
SLC,40.78838778,-111.9777731,1430061.0,714671.0,715390,115.65,115.65,116.59,105.17,1081.44,5.7,3.77,6419.0,1512.0,131.0,115,246.0
MSP,44.88054694,-93.2169225,1423043.0,711508.0,711535,138.32,138.32,137.04,112.6,1310.32,7.14,5.69,10145.0,1521.0,135.0,132,267.0
SFO,37.61900194,-122.3748433,1303321.0,651650.0,651671,158.75,158.75,159.79,140.52,1729.77,8.06,8.91,9588.0,1297.0,80.0,71,151.0
BOS,42.3643475,-71.00517917,1270323.0,635175.0,635148,149.72,149.72,150.31,121.44,1309.16,9.14,8.21,18901.0,1339.0,70.0,74,144.0
LGA,40.77724306,-73.87260917,1224292.0,612132.0,612160,134.65,134.65,134.81,101.78,1069.76,9.22,13.07,24619.0,1319.0,74.0,85,159.0
CLT,35.21401111,-80.94312583,1140359.0,570152.0,570207,113.47,113.47,115.06,89.22,958.26,9.39,5.51,8369.0,1086.0,92.0,91,183.0
MCO,28.42888889,-81.31602778,1138747.0,569362.0,569385,146.34,146.34,148.15,125.65,1448.69,8.49,6.2,5570.0,1340.0,97.0,99,196.0
PHL,39.87195278,-75.24114083,1138519.0,569268.0,569251,154.14,154.14,155.66,124.31,1365.75,13.66,10.14,13100.0,1201.0,73.0,71,144.0
IAD,38.94453194,-77.45580972,1091186.0,545583.0,545603,138.96,138.96,140.73,110.42,1244.93,10.33,5.91,13209.0,1020.0,91.0,88,179.0
SEA,47.44898194,-122.3093131,1074519.0,537277.0,537242,171.68,171.68,173.41,151.16,1898.1,9.15,7.21,5362.0,1116.0,63.0,61,124.0
BWI,39.17540167,-76.66819833,1058101.0,529071.0,529030,124.57,124.57,127.92,106.02,1139.0,9.35,5.89,7137.0,757.0,70.0,67,137.0
JFK,40.63975111,-73.77892556,1009459.0,504693.0,504766,206.6,206.6,206.08,155.63,2015.03,11.85,11.62,10666.0,1326.0,85.0,87,172.0
MDW,41.7859825,-87.75242444,935314.0,467607.0,467707,128.5,128.5,132.75,109.46,1252.23,11.37,5.25,5743.0,812.0,66.0,66,132.0
DCA,38.85208333,-77.03772222,923394.0,461813.0,461581,114.13,114.13,113.87,90.58,932.38,6.16,6.12,13459.0,876.0,70.0,75,145.0
SAN,32.73355611,-117.1896567,896153.0,448163.0,447990,127.32,127.32,129.35,108.98,1307.73,5.96,5.42,5111.0,834.0,61.0,56,117.0
CLE,41.41089417,-81.84939667,874473.0,437257.0,437216,109.96,109.96,109.9,86.18,907.22,5.96,6.82,6477.0,844.0,86.0,83,169.0
TPA,27.97547222,-82.53325,747390.0,373664.0,373726,135.38,135.38,137.54,115.98,1326.89,7.54,6.17,3471.0,894.0,74.0,73,147.0
OAK,37.72129083,-122.2207167,716481.0,358242.0,358239,118.13,118.13,121.18,110.52,1199.71,7.62,4.89,3702.0,545.0,51.0,41,92.0
STL,38.74768694,-90.35998972,714794.0,357323.0,357471,120.51,120.51,123.51,100.19,1121.22,6.93,4.92,5164.0,714.0,74.0,71,145.0
FLL,26.07258333,-80.15275,668764.0,334339.0,334425,155.58,155.58,156.71,130.06,1531.7,9.36,7.83,4001.0,1027.0,63.0,64,127.0
MIA,25.79325,-80.29055556,647199.0,323581.0,323618,168.45,168.45,169.51,143.19,1681.21,10.99,8.41,4863.0,800.0,53.0,53,106.0
SJC,37.36186194,-121.9290089,618963.0,309467.0,309496,115.01,115.01,117.55,99.8,1129.68,6.03,4.78,3910.0,471.0,41.0,42,83.0
RDU,35.87763889,-78.78747222,602859.0,301386.0,301473,107.39,107.39,108.59,86.08,877.8,8.98,8.64,6658.0,799.0,56.0,53,109.0
BNA,36.12447667,-86.67818222,593138.0,296564.0,296574,114.65,114.65,117.66,97.65,1052.07,8.49,6.44,3683.0,776.0,57.0,55,112.0
MCI,39.29760528,-94.71390556,591275.0,295668.0,295607,115.57,115.57,117.69,98.39,1088.92,6.97,6.74,3578.0,595.0,61.0,57,118.0
HOU,29.64541861,-95.27888889,569907.0,284798.0,285109,88.54,88.54,91.59,74.93,819.21,10.79,5.7,5850.0,580.0,38.0,41,79.0
PDX,45.58872222,-122.5975,565970.0,282871.0,283099,135.76,135.76,137.67,118.86,1451.86,5.84,6.15,2830.0,406.0,51.0,45,96.0
MEM,35.04241667,-89.97666667,559997.0,279936.0,280061,107.9,107.9,106.96,85.44,915.58,7.23,5.88,4705.0,603.0,90.0,79,169.0
PIT,40.49146583,-80.23287083,553801.0,276872.0,276929,121.46,121.46,121.83,98.44,1048.56,7.65,6.41,4878.0,521.0,64.0,60,124.0
SMF,38.69542167,-121.5907669,515862.0,257906.0,257956,107.79,107.79,110.14,94.06,1083.9,7.9,6.87,2274.0,382.0,47.0,48,95.0
SNA,33.67565861,-117.8682225,495365.0,247663.0,247702,124.32,124.32,126.02,104.76,1230.01,5.61,3.78,3397.0,546.0,37.0,35,72.0
DAL,32.84711389,-96.85177222,472813.0,236409.0,236404,63.21,63.21,64.76,50.19,479.99,8.86,5.99,5401.0,329.0,18.0,17,35.0
AUS,30.19453278,-97.66987194,437572.0,218714.0,218858,109.68,109.68,111.28,92.94,1014.34,6.52,6.6,2694.0,357.0,63.0,67,130.0
HNL,21.31869111,-157.9224072,436326.0,218134.0,218192,166.91,166.91,167.63,157.41,2005.06,0.73,1.21,1243.0,121.0,30.0,28,58.0
MSY,29.99338889,-90.25802778,426582.0,213228.0,213354,110.73,110.73,112.13,94.13,1042.87,7.22,6.43,3560.0,480.0,46.0,50,96.0
IND,39.71732917,-86.29438417,416178.0,208080.0,208098,115.14,115.14,115.59,92.89,991.9,6.1,7.46,3027.0,485.0,49.0,48,97.0
SAT,29.53369444,-98.46977778,412888.0,206371.0,206517,105.65,105.65,107.27,88.45,994.61,6.65,6.8,2825.0,353.0,45.0,46,91.0
ABQ,35.04022222,-106.6091944,378240.0,189122.0,189118,105.86,105.86,109.1,92.06,1034.4,6.75,5.55,1487.0,371.0,44.0,41,85.0
CMH,39.99798528,-82.89188278,373217.0,186602.0,186615,106.0,106.0,106.71,85.26,874.32,8.3,9.09,3907.0,436.0,39.0,44,83.0
ONT,34.056,-117.6011944,371834.0,185849.0,185985,95.51,95.51,97.39,81.68,901.59,6.49,5.97,2067.0,226.0,46.0,49,95.0
BDL,41.93887417,-72.68322833,341756.0,170885.0,170871,133.96,133.96,135.31,112.68,1168.74,6.63,7.43,2949.0,389.0,38.0,38,76.0
JAX,30.49405556,-81.68786111,308732.0,154331.0,154401,108.48,108.48,110.12,88.6,947.87,8.19,7.67,1956.0,494.0,44.0,44,88.0
BUR,34.20061917,-118.3584969,294609.0,147295.0,147314,90.76,90.76,93.52,79.98,787.18,7.5,6.91,1726.0,788.0,23.0,18,41.0
PVD,41.72399917,-71.42822111,283303.0,141619.0,141684,125.58,125.58,128.86,106.28,1064.44,7.8,6.93,2468.0,373.0,26.0,25,51.0
RNO,39.49857611,-119.7680647,280234.0,140133.0,140101,91.1,91.1,93.14,79.22,827.16,7.73,7.15,1304.0,203.0,35.0,29,64.0
PBI,26.68316194,-80.09559417,278435.0,139206.0,139229,144.19,144.19,145.11,123.01,1402.92,7.99,7.63,1595.0,461.0,35.0,32,67.0
BUF,42.94052472,-78.73216667,261894.0,130881.0,131013,97.76,97.76,99.1,76.48,754.99,9.59,10.42,2541.0,261.0,26.0,28,54.0
SJU,18.43941667,-66.00183333,250831.0,125417.0,125414,225.81,225.81,226.41,200.46,2452.0,7.0,9.09,1394.0,312.0,31.0,31,62.0
RSW,26.53616667,-81.75516667,242473.0,121234.0,121239,147.73,147.73,148.47,126.22,1452.32,7.19,7.09,1125.0,318.0,37.0,38,75.0
MKE,42.94722222,-87.89658333,232045.0,115943.0,116102,110.97,110.97,110.3,87.35,921.32,6.98,9.68,2470.0,298.0,49.0,40,89.0
OMA,41.30251861,-95.89417306,231744.0,115765.0,115979,111.65,111.65,112.91,93.35,1005.77,7.34,8.82,1627.0,269.0,35.0,25,60.0
OKC,35.39308833,-97.60073389,231743.0,115919.0,115824,95.38,95.38,96.87,78.85,828.18,7.16,8.92,2028.0,239.0,35.0,36,71.0
TUL,36.19837222,-95.88824167,224512.0,112204.0,112308,93.73,93.73,95.38,77.06,786.67,7.45,8.8,2137.0,239.0,37.0,29,66.0
MHT,42.93451639,-71.43705583,221112.0,110540.0,110572,123.86,123.86,125.8,103.87,1026.82,7.78,7.41,1906.0,303.0,25.0,25,50.0
SDF,38.17438889,-85.736,219612.0,109801.0,109811,94.15,94.15,95.51,75.1,731.7,8.55,8.08,1698.0,228.0,37.0,35,72.0
TUS,32.11608333,-110.9410278,218041.0,108963.0,109078,112.99,112.99,114.91,102.31,1102.74,5.91,7.43,828.0,252.0,41.0,34,75.0
ORF,36.89461111,-76.20122222,217193.0,108598.0,108595,107.55,107.55,108.7,87.11,847.43,8.66,9.61,2162.0,305.0,31.0,27,58.0
ELP,31.80666667,-106.3778056,215951.0,107947.0,108004,95.03,95.03,97.63,80.61,902.89,6.28,6.3,1013.0,244.0,25.0,20,45.0
BHM,33.56294306,-86.75354972,213011.0,106520.0,106491,98.22,98.22,99.96,80.57,822.05,7.58,7.26,1727.0,297.0,38.0,38,76.0
ANC,61.17432028,-149.9961856,204111.0,102051.0,102060,170.97,170.97,171.22,152.58,1949.27,8.58,9.89,2330.0,408.0,32.0,31,63.0
RIC,37.50516667,-77.31966667,182447.0,91205.0,91242,105.76,105.76,105.68,82.71,803.73,8.42,9.8,2288.0,283.0,34.0,25,59.0
ROC,43.11886611,-77.67238389,176795.0,88304.0,88491,99.19,99.19,99.49,75.16,739.18,9.61,11.88,2248.0,184.0,22.0,21,43.0
LIT,34.72939611,-92.22424556,173399.0,86741.0,86658,86.83,86.83,88.08,67.63,698.77,8.53,9.25,1667.0,209.0,26.0,25,51.0
OGG,20.89864972,-156.4304578,168111.0,84079.0,84032,144.17,144.17,145.42,133.44,1738.21,1.15,0.45,640.0,104.0,22.0,25,47.0
ALB,42.74811944,-73.80297861,166370.0,83166.0,83204,113.33,113.33,114.89,92.54,900.82,8.08,9.59,1275.0,226.0,26.0,19,45.0
BOI,43.56444444,-116.2227778,165291.0,82729.0,82562,92.63,92.63,94.34,83.52,851.1,5.94,7.28,638.0,90.0,33.0,28,61.0
GSO,36.09774694,-79.9372975,162279.0,81151.0,81128,101.88,101.88,102.7,80.1,756.11,8.57,8.65,2439.0,339.0,33.0,25,58.0
GRR,42.88081972,-85.52276778,155710.0,77821.0,77889,85.45,85.45,85.25,62.07,598.74,6.93,10.13,1741.0,167.0,20.0,30,50.0
COS,38.80580556,-104.70025,147769.0,73780.0,73989,107.92,107.92,108.72,95.0,955.49,6.02,7.24,1271.0,207.0,41.0,64,105.0
DAY,39.90237583,-84.219375,145740.0,72832.0,72908,92.72,92.72,92.94,69.36,662.29,6.8,9.43,1731.0,168.0,20.0,21,41.0
GEG,47.61985556,-117.5338425,145366.0,72737.0,72629,93.64,93.64,95.46,84.17,847.47,4.98,6.9,697.0,111.0,24.0,17,41.0
FAT,36.77619444,-119.7181389,143151.0,71713.0,71438,79.64,79.64,81.13,79.62,577.36,5.81,4.52,1139.0,71.0,30.0,28,58.0
SYR,43.11118694,-76.10631056,136180.0,68086.0,68094,100.55,100.55,100.79,76.57,729.46,8.47,10.68,1329.0,147.0,21.0,16,37.0
CHS,32.89864639,-80.04050583,135198.0,67666.0,67532,99.34,99.34,100.97,77.18,781.91,8.17,8.48,1903.0,265.0,31.0,25,56.0
GSP,34.89566722,-82.21885833,130373.0,65171.0,65202,100.52,100.52,102.18,77.27,755.72,7.3,8.76,2179.0,201.0,20.0,21,41.0
SBA,34.42621194,-119.8403733,128088.0,64025.0,64063,69.22,69.22,70.48,63.74,450.43,4.35,2.96,1175.0,61.0,22.0,20,42.0
XNA,36.28186944,-94.30681111,127448.0,63559.0,63889,103.2,103.2,103.95,79.6,870.82,10.36,8.48,2238.0,175.0,31.0,22,53.0
SAV,32.12758333,-81.20213889,127408.0,63690.0,63718,99.5,99.5,100.9,76.95,778.18,9.08,9.36,1464.0,219.0,31.0,17,48.0
DSM,41.53493306,-93.66068222,125930.0,62911.0,63019,100.78,100.78,101.15,79.24,826.31,8.36,10.46,1802.0,143.0,21.0,22,43.0
TYS,35.81248722,-83.99285583,124536.0,62232.0,62304,97.67,97.67,99.99,75.43,730.87,7.4,9.2,1426.0,174.0,31.0,23,54.0
PSP,33.82921556,-116.5062531,123752.0,61867.0,61885,97.24,97.24,98.52,85.41,876.24,6.25,6.27,860.0,105.0,25.0,27,52.0
LGB,33.81772222,-118.1516111,120579.0,60263.0,60316,199.89,199.89,202.61,235.37,2149.59,4.13,2.7,427.0,178.0,22.0,17,39.0
ISP,40.7952425,-73.10021194,119927.0,59905.0,60022,130.9,130.9,137.5,115.63,1195.47,8.06,4.52,960.0,160.0,17.0,17,34.0
ICT,37.64995889,-97.43304583,118044.0,58937.0,59107,103.27,103.27,104.15,83.39,889.55,8.83,9.59,1800.0,133.0,20.0,20,40.0
JAN,32.31116667,-90.07588889,115882.0,57907.0,57975,89.11,89.11,90.94,70.8,722.37,7.61,7.75,1081.0,159.0,19.0,23,42.0
CAE,33.93884,-81.11953944,111100.0,55492.0,55608,100.09,100.09,102.18,77.07,771.97,12.38,11.5,1758.0,198.0,28.0,21,49.0
MSN,43.13985778,-89.33751361,105390.0,52620.0,52770,77.63,77.63,76.65,54.9,514.54,7.7,10.67,1559.0,88.0,27.0,31,58.0
HSV,34.6404475,-86.77310944,96291.0,48071.0,48220,93.78,93.78,94.05,70.59,705.63,6.58,7.56,1389.0,93.0,18.0,18,36.0
LIH,21.97598306,-159.3389581,94457.0,47230.0,47227,81.98,81.98,82.25,71.46,913.77,-1.35,-1.09,347.0,48.0,7.0,7,14.0
BTR,30.53316083,-91.14963444,94449.0,47254.0,47195,85.59,85.59,85.11,64.47,631.13,10.56,9.97,1272.0,135.0,15.0,17,32.0
LBB,33.66363889,-101.8227778,93819.0,46912.0,46907,68.86,68.86,69.95,53.51,540.05,6.75,8.07,723.0,90.0,8.0,12,20.0
LEX,38.03697222,-84.60538889,92490.0,46137.0,46353,85.61,85.61,86.1,63.31,576.92,8.01,9.77,1211.0,115.0,22.0,31,53.0
PWM,43.64616667,-70.30875,92480.0,46186.0,46294,112.46,112.46,113.0,88.79,845.81,11.09,11.13,1940.0,162.0,19.0,21,40.0
PNS,30.47330556,-87.18744444,90923.0,45455.0,45468,89.45,89.45,89.52,70.75,680.84,8.35,9.08,1231.0,130.0,18.0,14,32.0
KOA,19.73876583,-156.0456314,89640.0,44823.0,44817,122.78,122.78,123.27,109.17,1449.14,0.22,-0.39,250.0,60.0,12.0,12,24.0
MDT,40.19349528,-76.76340361,86027.0,42971.0,43056,99.88,99.88,101.34,77.19,747.04,8.05,9.35,1168.0,87.0,17.0,13,30.0
HPN,41.06695778,-73.70757444,85690.0,42814.0,42876,131.83,131.83,132.48,104.62,1073.81,10.88,9.95,1969.0,133.0,17.0,19,36.0
CAK,40.91631194,-81.44246556,85473.0,42669.0,42804,99.06,99.06,100.99,76.04,796.72,9.95,9.62,1008.0,68.0,15.0,13,28.0
CRP,27.77036083,-97.50121528,83786.0,41911.0,41875,71.41,71.41,71.64,52.38,496.8,6.58,7.55,782.0,110.0,7.0,7,14.0
SHV,32.4466275,-93.82559833,83650.0,41670.0,41980,74.46,74.46,75.38,53.66,500.4,6.39,8.19,1074.0,69.0,12.0,30,42.0
AMA,35.2193725,-101.7059272,81591.0,40822.0,40769,71.85,71.85,72.62,56.39,589.65,5.85,8.01,847.0,108.0,8.0,10,18.0
MAF,31.94252778,-102.2019139,80869.0,40437.0,40432,71.59,71.59,72.55,56.99,588.22,6.24,7.92,495.0,97.0,9.0,8,17.0
SGF,37.24432611,-93.38685806,79203.0,39522.0,39681,90.84,90.84,91.11,73.07,704.38,10.42,10.66,1178.0,95.0,21.0,16,37.0
CID,41.88458833,-91.71087222,77886.0,38933.0,38953,84.4,84.4,84.02,65.95,611.62,7.99,10.01,1613.0,88.0,14.0,15,29.0
MRY,36.5869825,-121.8429478,77723.0,38907.0,38816,68.73,68.73,70.15,64.15,397.2,5.78,3.19,823.0,31.0,18.0,23,41.0
BTV,44.47300361,-73.1503125,76598.0,38308.0,38290,99.42,99.42,98.96,75.61,708.56,10.17,11.37,1073.0,99.0,21.0,18,39.0
MYR,33.67975,-78.92833333,68901.0,34467.0,34434,81.96,81.96,83.21,61.71,528.87,8.18,8.71,675.0,42.0,19.0,19,38.0
GRB,44.48507333,-88.12959,67147.0,33593.0,33554,68.85,68.85,69.07,47.61,420.94,7.02,9.52,1253.0,38.0,8.0,13,21.0
SRQ,27.39533333,-82.55411111,65391.0,32690.0,32701,122.2,122.2,123.41,100.92,1091.99,6.0,6.08,440.0,80.0,23.0,20,43.0
FNT,42.96550333,-83.74345639,64939.0,32383.0,32556,103.62,103.62,103.63,81.05,837.88,7.3,10.45,590.0,105.0,13.0,12,25.0
GPT,30.40728028,-89.07009278,63909.0,31855.0,32054,84.91,84.91,84.45,62.99,615.83,8.89,7.84,780.0,75.0,14.0,13,27.0
VPS,30.48325,-86.5254,63739.0,31855.0,31884,91.97,91.97,92.08,70.18,643.62,8.87,10.85,922.0,103.0,12.0,11,23.0
FWA,40.97846583,-85.19514639,61695.0,30819.0,30876,75.44,75.44,76.72,53.73,473.37,9.16,9.75,1407.0,53.0,6.0,18,24.0
SBP,35.23705806,-120.6423931,61670.0,30857.0,30813,63.74,63.74,65.21,52.52,319.96,5.27,3.29,547.0,16.0,12.0,9,21.0
HRL,26.22850611,-97.65439389,56767.0,28384.0,28383,61.08,61.08,62.5,47.52,443.49,7.18,6.84,379.0,160.0,4.0,4,8.0
PHF,37.13189556,-76.4929875,56650.0,28342.0,28308,101.75,101.75,102.43,79.67,772.22,10.48,9.49,581.0,52.0,13.0,12,25.0
EUG,44.12326,-123.2186856,55447.0,27750.0,27697,83.47,83.47,84.49,87.03,736.98,6.6,5.99,613.0,30.0,19.0,12,31.0
MLI,41.44852639,-90.50753917,55111.0,27525.0,27586,87.09,87.09,87.16,67.66,651.34,9.58,10.91,947.0,58.0,15.0,19,34.0
MFR,42.37422778,-122.8734978,53440.0,26752.0,26688,84.11,84.11,85.57,91.36,614.21,8.48,7.08,577.0,48.0,23.0,13,36.0
ABE,40.65236278,-75.44040167,53029.0,26611.0,26418,102.48,102.48,105.32,78.25,787.98,6.41,7.9,811.0,62.0,18.0,12,30.0
MOB,30.69141667,-88.24283333,52871.0,26298.0,26573,86.97,86.97,86.45,65.85,637.61,7.96,8.76,720.0,74.0,11.0,9,20.0
FSD,43.58135111,-96.74170028,52459.0,26222.0,26237,87.08,87.08,88.39,72.1,695.07,7.72,8.83,671.0,42.0,21.0,13,34.0
FAI,64.8136775,-147.8596694,52051.0,26026.0,26025,96.9,96.9,97.33,81.86,938.89,5.94,8.76,641.0,66.0,7.0,7,14.0
EVV,38.03799139,-87.53062667,50902.0,25419.0,25483,73.05,73.05,74.2,51.08,460.43,7.98,8.69,1088.0,40.0,9.0,6,15.0
LAN,42.7787,-84.58735806,49498.0,24742.0,24756,63.75,63.75,64.53,42.99,338.71,5.57,8.62,867.0,29.0,9.0,9,18.0
BIL,45.8076625,-108.5428611,49416.0,24705.0,24711,87.25,87.25,88.18,83.8,784.63,3.13,5.79,303.0,28.0,19.0,11,30.0
BZN,45.77690139,-111.1530072,48400.0,24217.0,24183,93.83,93.83,94.37,91.23,845.38,3.8,5.97,304.0,31.0,16.0,13,29.0
CRW,38.37315083,-81.59318972,47280.0,23602.0,23678,83.75,83.75,86.03,63.04,597.06,8.26,8.25,742.0,55.0,15.0,12,27.0
CHA,35.03526833,-85.20378778,46443.0,23211.0,23232,73.25,73.25,74.12,53.64,444.54,8.01,8.84,896.0,46.0,12.0,17,29.0
LFT,30.20527972,-91.987655,45700.0,22841.0,22859,76.89,76.89,76.56,53.79,454.88,7.27,7.6,568.0,59.0,11.0,8,19.0
BGR,44.80744444,-68.82813889,45658.0,22814.0,22844,89.83,89.83,91.27,69.29,653.61,8.88,11.45,772.0,37.0,9.0,8,17.0
PIA,40.66424333,-89.69330556,45371.0,22629.0,22742,73.2,73.2,73.52,51.49,462.36,9.67,10.69,1123.0,29.0,8.0,23,31.0
ITO,19.72026306,-155.0484703,44957.0,22478.0,22479,49.48,49.48,48.87,38.12,374.5,-2.93,-1.59,65.0,2.0,4.0,4,8.0
JNU,58.35496194,-134.5762764,44928.0,22467.0,22461,86.03,86.03,86.83,68.89,749.79,12.12,8.08,618.0,248.0,7.0,7,14.0
AZO,42.234875,-85.5520575,44712.0,22387.0,22325,58.87,58.87,59.31,37.85,279.34,6.29,8.21,1194.0,23.0,8.0,11,19.0
RAP,44.04532139,-103.0573708,44621.0,22292.0,22329,88.11,88.11,89.15,91.11,679.84,4.29,5.83,383.0,38.0,14.0,16,30.0
FAR,46.91934889,-96.81498889,44372.0,22182.0,22190,87.49,87.49,87.69,68.35,695.29,5.79,8.8,596.0,26.0,13.0,7,20.0
TLH,30.39652778,-84.35033333,43843.0,21855.0,21988,82.64,82.64,83.6,69.41,588.88,8.28,8.44,481.0,37.0,18.0,14,32.0
GJT,39.1224125,-108.5267347,42329.0,21076.0,21253,68.9,68.9,71.0,74.3,380.68,7.06,5.77,531.0,14.0,10.0,61,71.0
BFL,35.43359806,-119.0567681,42134.0,21069.0,21065,81.36,81.36,82.86,70.99,605.55,4.98,3.46,339.0,29.0,16.0,14,30.0
TOL,41.58680556,-83.80783333,42037.0,21003.0,21034,72.61,72.61,74.67,52.3,453.87,6.29,8.95,768.0,39.0,6.0,6,12.0
ROA,37.32546833,-79.97542833,41183.0,20476.0,20707,84.74,84.74,87.59,66.63,564.3,10.79,9.78,951.0,40.0,14.0,12,26.0
